"prd_cd","tg_prd_cd_cd","prd_nm","prd_cd_cd","prd_brnd_nm","prd_brnd_nm_cd","tg_prd_brnd_nm_cd","apmall_cate_lev1","apmall_cate_lev1_nm","apmall_cate_lev1_cd","tg_apmall_cate_lev1_cd","apmall_cate_lev2","apmall_cate_lev2_nm","apmall_cate_lev2_cd","tg_apmall_cate_lev2_cd","apmall_cate_lev3","apmall_cate_lev3_nm","apmall_cate_lev3_cd","tg_apmall_cate_lev3_cd","brand_sn","brand_name","brand_sn_cd","tg_brand_sn_cd","set_yn","set_yn_cd","tg_set_yn_cd","brnd_grp_nm","brnd_grp_nm_cd","tg_brnd_grp_nm_cd","brnd_dtl_cd","brnd_dtl_nm","brnd_dtl_cd_cd","tg_brnd_dtl_cd_cd","prd_mkt_cat_cd","prd_mkt_cat_nm","prd_mkt_cat_cd_cd","tg_prd_mkt_cat_cd_cd","prd_mkt_lcat_cd","prd_mkt_lcat_nm","prd_mkt_lcat_cd_cd","tg_prd_mkt_lcat_cd_cd","prd_use_cd","prd_use_cd_cd","tg_prd_use_cd_cd","prd_scat_cd","prd_scat_nm","prd_scat_cd_cd","tg_prd_scat_cd_cd","prd_mcat_cd","prd_mcat_nm","prd_mcat_cd_cd","tg_prd_mcat_cd_cd","prd_lcat_cd","prd_lcat_nm","prd_lcat_cd_cd","tg_prd_lcat_cd_cd","main_func_cd","main_func_nm","main_func_cd_cd","tg_main_func_cd_cd","user_tp_cd","user_tp_cd_nm","user_tp_cd_cd","tg_user_tp_cd_cd","prd_grd_cd","prd_grd_cd_cd","tg_prd_grd_cd_cd"
"111270100267","579","[2입] 세라마이드 아토 립밤","579","일리윤","61","61","CTG002","메이크업","1","1","CTG002002","립","7","7","CTG002002003","립케어 & 립밤 ","30","30","19","일리윤","8","8","Y","1","1",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"611121000399","988","2020 S/S 룩북 팔레트 #허니멜로우","988","에스쁘아","55","55","CTG002","메이크업","1","1","CTG002003","아이","8","8","CTG002003006","아이섀도우","35","35","45","에스쁘아","31","31","N","0","0","관계사","1","1","61112","에스쁘아","48","48","M3","아이(메이크업)","3","3","M","메이크업","1","1","01","1","1","ABP","아이섀도우","23","23","AB","메이크업","1","1","A","Beauty","0","0","BA07","메이크업_컬러표현","20","20","2","여성용","2","2","R13","6","6"
"005031000021","179","[자연주의베블] 베블 바디밀크(200ml)+페이셜크림","179","라 리베라","10","10","CTG008","베이비","7","7","CTG008002","스킨/바디케어","32","32","CTG008002","스킨/바디케어","90","90","96","라 리베라","63","63","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111650000232","762","달빛유자 오일 시트마스크 1매","762","한율","75","75","CTG001","스킨케어","0","0","CTG001003","스페셜 케어","3","3","CTG001003001","마스크 & 팩","15","15","25","한율","14","14","N","0","0","프리미엄","4","4","11165","한율","20","20","S6","마스크(스킨케어)","13","13","S","스킨케어","2","2","01","1","1","AAG","마스크","6","6","AA","스킨케어","0","0","A","Beauty","0","0","AA09","스킨케어 _영양","8","8","1","공용","1","1","R99","9","9"
"002081000002","128","앙큼라이어 코팅틴트","128","릴리바이레드","20","20","CTG002","메이크업","1","1","CTG002002","립","7","7","CTG002002004","립틴트","31","31","65","릴리바이레드","43","43","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"110640000406","298","슈퍼 블랙씨드 콜드-드랍 세럼","298","프리메라","70","70","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002003","에센스 & 세럼","10","10","10","프리메라","1","1","N","0","0","럭셔리","3","3","11064","프리메라","4","4","S2","안티에이징(스킨케어)","9","9","S","스킨케어","2","2","01","1","1","AAC","에센스","2","2","AA","스킨케어","0","0","A","Beauty","0","0","AA02","스킨케어 _안티에이징_피부탄력. 재생","2","2","1","공용","1","1","R13","6","6"
"000521000007","20","207A 아이섀도우","20","피카소 꼴레지오니","73","73","CTG005","소품 & 도구","4","4","CTG005005","브러쉬","22","22","CTG005005","브러쉬","73","73","94","피카소 꼴레지오니","61","61","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111070000513","397","블랙 쿠션 SPF34/PA++","397","헤라","78","78","CTG002","메이크업","1","1","CTG002001","페이스","6","6","CTG002001006","쿠션","26","26","15","헤라","5","5","N","0","0","럭셔리","3","3","11157","헤라　","18","18","M1","쿠션(메이크업)","1","1","M","메이크업","1","1","01","1","1","ABI","쿠션","17","17","AB","메이크업","1","1","A","Beauty","0","0","BA06","메이크업_잡티커버","19","19","2","여성용","2","2","S01","10","10"
"110770000071","363","슬리머디엑스","363","바이탈뷰티","29","29","CTG006","뷰티푸드","5","5","CTG006001","뷰티푸드 ","24","24","CTG006001001","슬리밍 ","79","79","12","바이탈뷰티","3","3","N","0","0","럭셔리","3","3","11077","바이탈뷰티","6","6","Z4","건강식품(비화장품)","19","19","H","HBD외","0","0","01","1","1","BAB","Beautiful Living","57","57","BA","건강식품","9","9","B","Health","1","1","CA01","건강식품 _다이어트","33","33","1","공용","1","1","R13","6","6"
"111650000202","747","자연을 닮은 시트마스크","747","한율","75","75","CTG001","스킨케어","0","0","CTG001003","스페셜 케어","3","3","CTG001003001","마스크 & 팩","15","15","25","한율","14","14","N","0","0","프리미엄","4","4","11165","한율","20","20","S6","마스크(스킨케어)","13","13","S","스킨케어","2","2","01","1","1","AAG","마스크","6","6","AA","스킨케어","0","0","A","Beauty","0","0","AA03","스킨케어 _트러블","3","3","1","공용","1","1","A02","3","3"
"111850000036","835","커트 큐브 8주","835","큐브미","64","64","CTG006","뷰티푸드","5","5","CTG006001","뷰티푸드 ","24","24","CTG006001001","슬리밍 ","79","79","52","큐브미","34","34","N","0","0","AP 기타","0","0","11185","큐브미","26","26","Z4","건강식품(비화장품)","19","19","H","HBD외","0","0","01","1","1","BAB","Beautiful Living","57","57","BA","건강식품","9","9","B","Health","1","1","CA01","건강식품 _다이어트","33","33","1","공용","1","1","R15","8","8"
"180020000057","908","데싱디바 매직젤스트립 퍼플하트팝 DGST55","908","데싱디바","6","6","CTG003","네일 & 향수","2","2","CTG003001","네일","12","12","CTG003001005","네일아트 & 스티커","41","41","42","데싱디바","28","28","N","0","0","AP 기타","0","0","18002","데싱디바","38","38","M5","네일(메이크업)","5","5","M","메이크업","1","1","01","1","1","ABT","네일","26","26","AB","메이크업","1","1","A","Beauty","0","0","BA09","메이크업_기타","22","22","2","여성용","2","2","X00","12","12"
"111170000541","517","설린 매화생기 챌린지 키트","517","설화수","39","39","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002003","에센스 & 세럼","10","10","18","설화수","7","7","N","0","0","럭셔리","3","3","11117","설화수","12","12","ZZ","기타(비화장품)","23","23","H","HBD외","0","0","01","1","1","AJA","세트상품","55","55","AJ","세트상품","8","8","A","Beauty","0","0","AA01","스킨케어 _안티에이징_주름개선(부위별)","1","1","2","여성용","2","2","R15","8","8"
"111290000421","590","마이크로 미셀라 클렌징워터","590","해피바스","77","77","CTG001","스킨케어","0","0","CTG001001","클렌징","1","1","CTG001001","클렌징","1","1","20","해피바스","9","9","N","0","0","데일리뷰티","2","2","11129","해피바스","14","14","S4","클렌징(스킨케어)","11","11","S","스킨케어","2","2","01","1","1","AAF","메이크업 클렌징","5","5","AA","스킨케어","0","0","A","Beauty","0","0","AA13","클렌징_메이크업클렌징","12","12","1","공용","1","1","R14","7","7"
"111170000215","498","설린수","498","설화수","39","39","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002001","스킨 & 토너","8","8","18","설화수","7","7","N","0","0","럭셔리","3","3","11117","설화수","12","12","S2","안티에이징(스킨케어)","9","9","S","스킨케어","2","2","01","1","1","AAA","스킨","0","0","AA","스킨케어","0","0","A","Beauty","0","0","AA01","스킨케어 _안티에이징_주름개선(부위별)","1","1","2","여성용","2","2","R13","6","6"
"111410000156","681","헤어쿠션 2 color","681","려","15","15","CTG004","생활용품","3","3","CTG004002","헤어","15","15","CTG004002005","스타일링 ","61","61","23","려","12","12","N","0","0","데일리뷰티","2","2","11141","려","17","17","Z1","헤어(비화장품)","16","16","H","HBD외","0","0","01","1","1","ACB","염모","29","29","AC","헤어","2","2","A","Beauty","0","0","DA99","헤어_기타","50","50","1","공용","1","1","R15","8","8"
"002061000597","126","피지쏙 T존 베이스","126","에뛰드","53","53","CTG002","메이크업","1","1","CTG002001","페이스","6","6","CTG002001004","프라이머 & 베이스","24","24","46","에뛰드","32","32","N","0","0","관계사","1","1","65100","에뛰드","51","51","M2","페이스(메이크업)","2","2","M","메이크업","1","1","01","1","1","ABA","베이스메이크업","10","10","AB","메이크업","1","1","A","Beauty","0","0","BA08","메이크업_모공/피지케어","21","21","2","여성용","2","2","A02","3","3"
